Gene stable ID	Mouse gene stable ID	Mouse homology type	Mouse C3H/HeJ gene stable ID	Mouse C3H/HeJ homology type	Mouse CAST/EiJ gene stable ID	Mouse CAST/EiJ homology type	Mouse NOD/ShiLtJ gene stable ID	Mouse NOD/ShiLtJ homology type
MGP_129S1SvImJ_G0033892	ENSMUSG00000060038	ortholog_one2one	MGP_C3HHeJ_G0033578	ortholog_one2one	MGP_CASTEiJ_G0032908	ortholog_one2one	MGP_NODShiLtJ_G0033697	ortholog_one2one
MGP_129S1SvImJ_G0019943	ENSMUSG00000071234	ortholog_one2one	MGP_C3HHeJ_G0019686	ortholog_one2one	MGP_CASTEiJ_G0019235	ortholog_one2one	MGP_NODShiLtJ_G0019797	ortholog_one2one
MGP_129S1SvImJ_G0032552	ENSMUSG00000018909	ortholog_one2one	MGP_C3HHeJ_G0032252	ortholog_one2one	MGP_CASTEiJ_G0031579	ortholog_one2one	MGP_NODShiLtJ_G0032360	ortholog_one2one
MGP_129S1SvImJ_G0025579	ENSMUSG00000026851	ortholog_one2one	MGP_C3HHeJ_G0025314	ortholog_one2one				
MGP_129S1SvImJ_G0024324	ENSMUSG00000047910	ortholog_one2one	MGP_C3HHeJ_G0024057	ortholog_one2one	MGP_CASTEiJ_G0023533	ortholog_one2one	MGP_NODShiLtJ_G0024154	ortholog_one2one
MGP_129S1SvImJ_G0018235	ENSMUSG00000064057	ortholog_one2one	MGP_C3HHeJ_G0017986	ortholog_one2one	MGP_CASTEiJ_G0017548	ortholog_one2one	MGP_NODShiLtJ_G0018087	ortholog_one2one
MGP_129S1SvImJ_G0030803	ENSMUSG00000062190	ortholog_one2one	MGP_C3HHeJ_G0030499	ortholog_one2one	MGP_CASTEiJ_G0029895	ortholog_one2one	MGP_NODShiLtJ_G0030608	ortholog_one2one
MGP_129S1SvImJ_G0032289	ENSMUSG00000050870	ortholog_one2one	MGP_C3HHeJ_G0031993	ortholog_one2one	MGP_CASTEiJ_G0031321	ortholog_one2one	MGP_NODShiLtJ_G0032106	ortholog_one2one
MGP_129S1SvImJ_G0033261	ENSMUSG00000048583	ortholog_one2one	MGP_C3HHeJ_G0032960	ortholog_one2one	MGP_CASTEiJ_G0032283	ortholog_one2one	MGP_NODShiLtJ_G0033068	ortholog_one2one
MGP_129S1SvImJ_G0024828	ENSMUSG00000069833	ortholog_one2one	MGP_C3HHeJ_G0024562	ortholog_one2one	MGP_CASTEiJ_G0024035	ortholog_one2one	MGP_NODShiLtJ_G0024657	ortholog_one2one
MGP_129S1SvImJ_G0017081	ENSMUSG00000045111	ortholog_one2one	MGP_C3HHeJ_G0016841	ortholog_one2one	MGP_CASTEiJ_G0016422	ortholog_one2one	MGP_NODShiLtJ_G0016946	ortholog_one2one
MGP_129S1SvImJ_G0019191	ENSMUSG00000017188	ortholog_one2one	MGP_C3HHeJ_G0018942	ortholog_one2one	MGP_CASTEiJ_G0018496	ortholog_one2one	MGP_NODShiLtJ_G0019044	ortholog_one2one
MGP_129S1SvImJ_G0018029	ENSMUSG00000000381	ortholog_one2one	MGP_C3HHeJ_G0017783	ortholog_one2one	MGP_CASTEiJ_G0017345	ortholog_one2one	MGP_NODShiLtJ_G0017886	ortholog_one2one
MGP_129S1SvImJ_G0029744	ENSMUSG00000029409	ortholog_one2one	MGP_C3HHeJ_G0029443	ortholog_one2one	MGP_CASTEiJ_G0028853	ortholog_one2one	MGP_NODShiLtJ_G0029545	ortholog_one2one
MGP_129S1SvImJ_G0028428	ENSMUSG00000078355	ortholog_one2one	MGP_C3HHeJ_G0028122	ortholog_one2one	MGP_CASTEiJ_G0027564	ortholog_one2many	MGP_NODShiLtJ_G0028237	ortholog_one2many
MGP_129S1SvImJ_G0028428	ENSMUSG00000078355	ortholog_one2one	MGP_C3HHeJ_G0028122	ortholog_one2one	MGP_CASTEiJ_G0027564	ortholog_one2many	MGP_NODShiLtJ_G0028238	ortholog_one2many
MGP_129S1SvImJ_G0023175	ENSMUSG00000014767	ortholog_one2one	MGP_C3HHeJ_G0022902	ortholog_one2one	MGP_CASTEiJ_G0022419	ortholog_one2one	MGP_NODShiLtJ_G0023000	ortholog_one2one
MGP_129S1SvImJ_G0022965	ENSMUSG00000022857	ortholog_one2one	MGP_C3HHeJ_G0022697	ortholog_one2one	MGP_CASTEiJ_G0022219	ortholog_one2one	MGP_NODShiLtJ_G0022794	ortholog_one2one
MGP_129S1SvImJ_G0030182	ENSMUSG00000053293	ortholog_one2one	MGP_C3HHeJ_G0029876	ortholog_one2one	MGP_CASTEiJ_G0029285	ortholog_one2one	MGP_NODShiLtJ_G0029984	ortholog_one2one
MGP_129S1SvImJ_G0033681	ENSMUSG00000048967	ortholog_one2one	MGP_C3HHeJ_G0033370	ortholog_one2one	MGP_CASTEiJ_G0032695	ortholog_one2one	MGP_NODShiLtJ_G0033487	ortholog_one2one
MGP_129S1SvImJ_G0016468	ENSMUSG00000066936	ortholog_one2one	MGP_C3HHeJ_G0016237	ortholog_one2one	MGP_CASTEiJ_G0015817	ortholog_one2one	MGP_NODShiLtJ_G0016340	ortholog_one2one
MGP_129S1SvImJ_G0020664	ENSMUSG00000091183	ortholog_one2one	MGP_C3HHeJ_G0020412	ortholog_one2one	MGP_CASTEiJ_G0019928	ortholog_one2one	MGP_NODShiLtJ_G0020505	ortholog_one2one
MGP_129S1SvImJ_G0023915	ENSMUSG00000001227	ortholog_one2one	MGP_C3HHeJ_G0023639	ortholog_one2one	MGP_CASTEiJ_G0023122	ortholog_one2one	MGP_NODShiLtJ_G0023737	ortholog_one2one
MGP_129S1SvImJ_G0033628	ENSMUSG00000070023	ortholog_one2one	MGP_C3HHeJ_G0033316	ortholog_one2one	MGP_CASTEiJ_G0032641	ortholog_one2one	MGP_NODShiLtJ_G0033433	ortholog_one2one
MGP_129S1SvImJ_G0019111	ENSMUSG00000075566	ortholog_one2one	MGP_C3HHeJ_G0018867	ortholog_one2one	MGP_CASTEiJ_G0018422	ortholog_one2one	MGP_NODShiLtJ_G0018964	ortholog_one2one
MGP_129S1SvImJ_G0029617	ENSMUSG00000029217	ortholog_one2one	MGP_C3HHeJ_G0029318	ortholog_one2one	MGP_CASTEiJ_G0028727	ortholog_one2one	MGP_NODShiLtJ_G0029419	ortholog_one2one
MGP_129S1SvImJ_G0035333	ENSMUSG00000074060	ortholog_one2one	MGP_C3HHeJ_G0035017	ortholog_one2one				
MGP_129S1SvImJ_G0023227	ENSMUSG00000062743	ortholog_one2one	MGP_C3HHeJ_G0022953	ortholog_one2one	MGP_CASTEiJ_G0022465	ortholog_one2one	MGP_NODShiLtJ_G0023048	ortholog_one2one
MGP_129S1SvImJ_G0027391	ENSMUSG00000001415	ortholog_one2one	MGP_C3HHeJ_G0027107	ortholog_one2one	MGP_CASTEiJ_G0026553	ortholog_one2one	MGP_NODShiLtJ_G0027206	ortholog_one2one
MGP_129S1SvImJ_G0025352	ENSMUSG00000026730	ortholog_one2one	MGP_C3HHeJ_G0025085	ortholog_one2one	MGP_CASTEiJ_G0024548	ortholog_one2one	MGP_NODShiLtJ_G0025190	ortholog_one2one
MGP_129S1SvImJ_G0018076	ENSMUSG00000042302	ortholog_one2one	MGP_C3HHeJ_G0017831	ortholog_one2one	MGP_CASTEiJ_G0017392	ortholog_one2one	MGP_NODShiLtJ_G0017933	ortholog_one2one
MGP_129S1SvImJ_G0022621	ENSMUSG00000099908	ortholog_one2one	MGP_C3HHeJ_G0022354	ortholog_one2one	MGP_CASTEiJ_G0021881	ortholog_one2one	MGP_NODShiLtJ_G0022452	ortholog_one2one
MGP_129S1SvImJ_G0017882	ENSMUSG00000025355	ortholog_one2one	MGP_C3HHeJ_G0017644	ortholog_one2one	MGP_CASTEiJ_G0017205	ortholog_one2one	MGP_NODShiLtJ_G0017743	ortholog_one2one
MGP_129S1SvImJ_G0028718	ENSMUSG00000032870	ortholog_one2one	MGP_C3HHeJ_G0028416	ortholog_one2one	MGP_CASTEiJ_G0027847	ortholog_one2one	MGP_NODShiLtJ_G0028524	ortholog_one2one
MGP_129S1SvImJ_G0028547	ENSMUSG00000028600	ortholog_one2one	MGP_C3HHeJ_G0028243	ortholog_one2one	MGP_CASTEiJ_G0027679	ortholog_one2one	MGP_NODShiLtJ_G0028354	ortholog_one2one
MGP_129S1SvImJ_G0029618	ENSMUSG00000036087	ortholog_one2one	MGP_C3HHeJ_G0029319	ortholog_one2one	MGP_CASTEiJ_G0028728	ortholog_one2one	MGP_NODShiLtJ_G0029420	ortholog_one2one
MGP_129S1SvImJ_G0032999	ENSMUSG00000030697	ortholog_one2one	MGP_C3HHeJ_G0032697	ortholog_one2one	MGP_CASTEiJ_G0032026	ortholog_one2one	MGP_NODShiLtJ_G0032807	ortholog_one2one
MGP_129S1SvImJ_G0017633	ENSMUSG00000020062	ortholog_one2one	MGP_C3HHeJ_G0017398	ortholog_one2one	MGP_CASTEiJ_G0016963	ortholog_one2one	MGP_NODShiLtJ_G0017496	ortholog_one2one
MGP_129S1SvImJ_G0029137	ENSMUSG00000063077	ortholog_one2one	MGP_C3HHeJ_G0028839	ortholog_one2one	MGP_CASTEiJ_G0028252	ortholog_one2one	MGP_NODShiLtJ_G0028941	ortholog_one2one
MGP_129S1SvImJ_G0035100	ENSMUSG00000033419	ortholog_one2one	MGP_C3HHeJ_G0034781	ortholog_one2one	MGP_CASTEiJ_G0034099	ortholog_one2one	MGP_NODShiLtJ_G0034897	ortholog_one2one
MGP_129S1SvImJ_G0035539	ENSMUSG00000031165	ortholog_one2one	MGP_C3HHeJ_G0035221	ortholog_one2one	MGP_CASTEiJ_G0034522	ortholog_one2one	MGP_NODShiLtJ_G0035335	ortholog_one2one
MGP_129S1SvImJ_G0024231	ENSMUSG00000038128	ortholog_one2one	MGP_C3HHeJ_G0023965	ortholog_one2one	MGP_CASTEiJ_G0023440	ortholog_one2one	MGP_NODShiLtJ_G0024059	ortholog_one2one
MGP_129S1SvImJ_G0034341	ENSMUSG00000079084	ortholog_one2one	MGP_C3HHeJ_G0034024	ortholog_one2one	MGP_CASTEiJ_G0033351	ortholog_one2one	MGP_NODShiLtJ_G0034143	ortholog_one2one
MGP_129S1SvImJ_G0028999	ENSMUSG00000028753	ortholog_one2one	MGP_C3HHeJ_G0028696	ortholog_one2one	MGP_CASTEiJ_G0028128	ortholog_one2one	MGP_NODShiLtJ_G0028803	ortholog_one2one
MGP_129S1SvImJ_G0018408	ENSMUSG00000032615	ortholog_one2one	MGP_C3HHeJ_G0018161	ortholog_one2one	MGP_CASTEiJ_G0017718	ortholog_one2one	MGP_NODShiLtJ_G0018259	ortholog_one2one
MGP_129S1SvImJ_G0022861	ENSMUSG00000022657	ortholog_one2one	MGP_C3HHeJ_G0022591	ortholog_one2one	MGP_CASTEiJ_G0022116	ortholog_one2one	MGP_NODShiLtJ_G0022688	ortholog_one2one
MGP_129S1SvImJ_G0032914	ENSMUSG00000033533	ortholog_one2one	MGP_C3HHeJ_G0032612	ortholog_one2one	MGP_CASTEiJ_G0031940	ortholog_one2one	MGP_NODShiLtJ_G0032722	ortholog_one2one
MGP_129S1SvImJ_G0019332	ENSMUSG00000045065	ortholog_one2one	MGP_C3HHeJ_G0019083	ortholog_one2one			MGP_NODShiLtJ_G0019186	ortholog_one2one
MGP_129S1SvImJ_G0032087	ENSMUSG00000030493	ortholog_one2one	MGP_C3HHeJ_G0031791	ortholog_one2one	MGP_CASTEiJ_G0031126	ortholog_one2one	MGP_NODShiLtJ_G0031904	ortholog_one2one
MGP_129S1SvImJ_G0026897	ENSMUSG00000017897	ortholog_one2one	MGP_C3HHeJ_G0026616	ortholog_one2one	MGP_CASTEiJ_G0026074	ortholog_one2one	MGP_NODShiLtJ_G0026716	ortholog_one2one
MGP_129S1SvImJ_G0019571	ENSMUSG00000079177	ortholog_one2one	MGP_C3HHeJ_G0019319	ortholog_one2one	MGP_CASTEiJ_G0018874	ortholog_one2one	MGP_NODShiLtJ_G0019427	ortholog_one2one
MGP_129S1SvImJ_G0029752	ENSMUSG00000029426	ortholog_one2one	MGP_C3HHeJ_G0029451	ortholog_one2one	MGP_CASTEiJ_G0028861	ortholog_one2one	MGP_NODShiLtJ_G0029553	ortholog_one2one
MGP_129S1SvImJ_G0019026	ENSMUSG00000001440	ortholog_one2one	MGP_C3HHeJ_G0018781	ortholog_one2one	MGP_CASTEiJ_G0018334	ortholog_one2one	MGP_NODShiLtJ_G0018876	ortholog_one2one
MGP_129S1SvImJ_G0027015	ENSMUSG00000047841	ortholog_one2one	MGP_C3HHeJ_G0026731	ortholog_one2one	MGP_CASTEiJ_G0026190	ortholog_one2one	MGP_NODShiLtJ_G0026831	ortholog_one2one
MGP_129S1SvImJ_G0025932	ENSMUSG00000075211	ortholog_one2one	MGP_C3HHeJ_G0025662	ortholog_one2one	MGP_CASTEiJ_G0025124	ortholog_one2one		
MGP_129S1SvImJ_G0034446	ENSMUSG00000002820	ortholog_one2one	MGP_C3HHeJ_G0034127	ortholog_one2one	MGP_CASTEiJ_G0033450	ortholog_one2one	MGP_NODShiLtJ_G0034245	ortholog_one2one
MGP_129S1SvImJ_G0028312	ENSMUSG00000038816	ortholog_one2one	MGP_C3HHeJ_G0028013	ortholog_one2one	MGP_CASTEiJ_G0027451	ortholog_one2one	MGP_NODShiLtJ_G0028119	ortholog_one2one
MGP_129S1SvImJ_G0028008	ENSMUSG00000028182	ortholog_one2one	MGP_C3HHeJ_G0027709	ortholog_one2one	MGP_CASTEiJ_G0027162	ortholog_one2one	MGP_NODShiLtJ_G0027824	ortholog_one2one
MGP_129S1SvImJ_G0035226	ENSMUSG00000023345	ortholog_one2one	MGP_C3HHeJ_G0034909	ortholog_one2one	MGP_CASTEiJ_G0034221	ortholog_one2one	MGP_NODShiLtJ_G0035026	ortholog_one2one
MGP_129S1SvImJ_G0023536	ENSMUSG00000002289	ortholog_one2one	MGP_C3HHeJ_G0023262	ortholog_one2one	MGP_CASTEiJ_G0022764	ortholog_one2one	MGP_NODShiLtJ_G0023356	ortholog_one2one
MGP_129S1SvImJ_G0034042	ENSMUSG00000014786	ortholog_one2one	MGP_C3HHeJ_G0033728	ortholog_one2one	MGP_CASTEiJ_G0033054	ortholog_one2one	MGP_NODShiLtJ_G0033845	ortholog_one2one
MGP_129S1SvImJ_G0022178	ENSMUSG00000062760	ortholog_one2one	MGP_C3HHeJ_G0021913	ortholog_one2one	MGP_CASTEiJ_G0021435	ortholog_one2one	MGP_NODShiLtJ_G0022006	ortholog_one2one
MGP_129S1SvImJ_G0035401	ENSMUSG00000039607	ortholog_one2one	MGP_C3HHeJ_G0035085	ortholog_one2one	MGP_CASTEiJ_G0034390	ortholog_one2one	MGP_NODShiLtJ_G0035199	ortholog_one2one
MGP_129S1SvImJ_G0016464	ENSMUSG00000026436	ortholog_one2one	MGP_C3HHeJ_G0016233	ortholog_one2one	MGP_CASTEiJ_G0015813	ortholog_one2one	MGP_NODShiLtJ_G0016336	ortholog_one2one
MGP_129S1SvImJ_G0034390	ENSMUSG00000061614	ortholog_one2one	MGP_C3HHeJ_G0034074	ortholog_one2one	MGP_CASTEiJ_G0033399	ortholog_one2one	MGP_NODShiLtJ_G0034193	ortholog_one2one
MGP_129S1SvImJ_G0024212	ENSMUSG00000024261	ortholog_one2one	MGP_C3HHeJ_G0023945	ortholog_one2one	MGP_CASTEiJ_G0023420	ortholog_one2one	MGP_NODShiLtJ_G0024039	ortholog_one2one
MGP_129S1SvImJ_G0022993	ENSMUSG00000048830	ortholog_one2one			MGP_CASTEiJ_G0022246	ortholog_one2one	MGP_NODShiLtJ_G0022822	ortholog_one2one
MGP_129S1SvImJ_G0035658	ENSMUSG00000053909	ortholog_one2one	MGP_C3HHeJ_G0035331	ortholog_one2one	MGP_CASTEiJ_G0034621	ortholog_one2one	MGP_NODShiLtJ_G0035446	ortholog_one2one
MGP_129S1SvImJ_G0031562	ENSMUSG00000030431	ortholog_one2one	MGP_C3HHeJ_G0031265	ortholog_one2one	MGP_CASTEiJ_G0030629	ortholog_one2one	MGP_NODShiLtJ_G0031373	ortholog_one2one
MGP_129S1SvImJ_G0027024	ENSMUSG00000027583	ortholog_one2one	MGP_C3HHeJ_G0026740	ortholog_one2one	MGP_CASTEiJ_G0026199	ortholog_one2one	MGP_NODShiLtJ_G0026840	ortholog_one2one
MGP_129S1SvImJ_G0032079	ENSMUSG00000060402	ortholog_one2one	MGP_C3HHeJ_G0031783	ortholog_one2one	MGP_CASTEiJ_G0031118	ortholog_one2one	MGP_NODShiLtJ_G0031896	ortholog_one2one
MGP_129S1SvImJ_G0032561	ENSMUSG00000030732	ortholog_one2one	MGP_C3HHeJ_G0032261	ortholog_one2one	MGP_CASTEiJ_G0031588	ortholog_one2one	MGP_NODShiLtJ_G0032369	ortholog_one2one
MGP_129S1SvImJ_G0017803	ENSMUSG00000040502	ortholog_one2one	MGP_C3HHeJ_G0017566	ortholog_one2one	MGP_CASTEiJ_G0017126	ortholog_one2one	MGP_NODShiLtJ_G0017664	ortholog_one2one
MGP_129S1SvImJ_G0030293	ENSMUSG00000029551	ortholog_one2one	MGP_C3HHeJ_G0029990	ortholog_one2one	MGP_CASTEiJ_G0029395	ortholog_one2one	MGP_NODShiLtJ_G0030096	ortholog_one2one
MGP_129S1SvImJ_G0034130	ENSMUSG00000033703	ortholog_one2one	MGP_C3HHeJ_G0033814	ortholog_one2one	MGP_CASTEiJ_G0033141	ortholog_one2one	MGP_NODShiLtJ_G0033933	ortholog_one2one
MGP_129S1SvImJ_G0034254	ENSMUSG00000074037	ortholog_one2one	MGP_C3HHeJ_G0033938	ortholog_one2one	MGP_CASTEiJ_G0033266	ortholog_one2one	MGP_NODShiLtJ_G0034058	ortholog_one2one
MGP_129S1SvImJ_G0030201	ENSMUSG00000029703	ortholog_one2one	MGP_C3HHeJ_G0029895	ortholog_one2one	MGP_CASTEiJ_G0029305	ortholog_one2one	MGP_NODShiLtJ_G0030003	ortholog_one2one
MGP_129S1SvImJ_G0031173	ENSMUSG00000059878	ortholog_one2one			MGP_CASTEiJ_G0030260	ortholog_one2one	MGP_NODShiLtJ_G0030979	ortholog_one2one
MGP_129S1SvImJ_G0029890	ENSMUSG00000029504	ortholog_one2one	MGP_C3HHeJ_G0029587	ortholog_one2one	MGP_CASTEiJ_G0028995	ortholog_one2one	MGP_NODShiLtJ_G0029692	ortholog_one2one
MGP_129S1SvImJ_G0021192	ENSMUSG00000037824	ortholog_one2one			MGP_CASTEiJ_G0020452	ortholog_one2one	MGP_NODShiLtJ_G0021026	ortholog_one2one
MGP_129S1SvImJ_G0029472	ENSMUSG00000051246	ortholog_one2one	MGP_C3HHeJ_G0029171	ortholog_one2one	MGP_CASTEiJ_G0028580	ortholog_one2one	MGP_NODShiLtJ_G0029276	ortholog_one2one
MGP_129S1SvImJ_G0032232	ENSMUSG00000030827	ortholog_one2one	MGP_C3HHeJ_G0031938	ortholog_one2one	MGP_CASTEiJ_G0031267	ortholog_one2one	MGP_NODShiLtJ_G0032049	ortholog_one2one
MGP_129S1SvImJ_G0033951	ENSMUSG00000031754	ortholog_one2one	MGP_C3HHeJ_G0033636	ortholog_one2one	MGP_CASTEiJ_G0032968	ortholog_one2one	MGP_NODShiLtJ_G0033755	ortholog_one2one
MGP_129S1SvImJ_G0035880	ENSMUSG00000078315	ortholog_one2one	MGP_C3HHeJ_G0035557	ortholog_one2one	MGP_CASTEiJ_G0034845	ortholog_one2one	MGP_NODShiLtJ_G0035663	ortholog_one2one
MGP_129S1SvImJ_G0017264	ENSMUSG00000044475	ortholog_one2one	MGP_C3HHeJ_G0017025	ortholog_one2one	MGP_CASTEiJ_G0016596	ortholog_one2one	MGP_NODShiLtJ_G0017124	ortholog_one2one
MGP_129S1SvImJ_G0031832	ENSMUSG00000041037	ortholog_one2one	MGP_C3HHeJ_G0031537	ortholog_one2one	MGP_CASTEiJ_G0030878	ortholog_one2one	MGP_NODShiLtJ_G0031646	ortholog_one2one
MGP_129S1SvImJ_G0029931	ENSMUSG00000044339	ortholog_one2one	MGP_C3HHeJ_G0029627	ortholog_one2one	MGP_CASTEiJ_G0029035	ortholog_one2one	MGP_NODShiLtJ_G0029732	ortholog_one2one
MGP_129S1SvImJ_G0015909	ENSMUSG00000026126	ortholog_one2one	MGP_C3HHeJ_G0015681	ortholog_one2one	MGP_CASTEiJ_G0015261	ortholog_one2one	MGP_NODShiLtJ_G0015775	ortholog_one2one
MGP_129S1SvImJ_G0024694	ENSMUSG00000024862	ortholog_one2one	MGP_C3HHeJ_G0024428	ortholog_one2one	MGP_CASTEiJ_G0023900	ortholog_one2one	MGP_NODShiLtJ_G0024524	ortholog_one2one
MGP_129S1SvImJ_G0023719	ENSMUSG00000062629	ortholog_one2one	MGP_C3HHeJ_G0023444	ortholog_one2one			MGP_NODShiLtJ_G0023545	ortholog_one2one
MGP_129S1SvImJ_G0036116	ENSMUSG00000071686	ortholog_one2one	MGP_C3HHeJ_G0035793	ortholog_one2one	MGP_CASTEiJ_G0035084	ortholog_one2one	MGP_NODShiLtJ_G0035898	ortholog_one2one
MGP_129S1SvImJ_G0035557	ENSMUSG00000031176	ortholog_one2one	MGP_C3HHeJ_G0035244	ortholog_one2one	MGP_CASTEiJ_G0034536	ortholog_one2one	MGP_NODShiLtJ_G0035356	ortholog_one2one
MGP_129S1SvImJ_G0016829	ENSMUSG00000066672	ortholog_one2one	MGP_C3HHeJ_G0016591	ortholog_one2one	MGP_CASTEiJ_G0016172	ortholog_one2one	MGP_NODShiLtJ_G0016699	ortholog_one2one
MGP_129S1SvImJ_G0034018	ENSMUSG00000055730	ortholog_one2one	MGP_C3HHeJ_G0033704	ortholog_one2one	MGP_CASTEiJ_G0033031	ortholog_one2one	MGP_NODShiLtJ_G0033821	ortholog_one2one
MGP_129S1SvImJ_G0026329	ENSMUSG00000027324	ortholog_one2one	MGP_C3HHeJ_G0026049	ortholog_one2one	MGP_CASTEiJ_G0025511	ortholog_one2one	MGP_NODShiLtJ_G0026145	ortholog_one2one
MGP_129S1SvImJ_G0033767	ENSMUSG00000052446	ortholog_one2one	MGP_C3HHeJ_G0033455	ortholog_one2one	MGP_CASTEiJ_G0032780	ortholog_one2one	MGP_NODShiLtJ_G0033577	ortholog_one2one
MGP_129S1SvImJ_G0033349	ENSMUSG00000039057	ortholog_one2one	MGP_C3HHeJ_G0033043	ortholog_one2one	MGP_CASTEiJ_G0032365	ortholog_one2one	MGP_NODShiLtJ_G0033152	ortholog_one2one
MGP_129S1SvImJ_G0035971	ENSMUSG00000031320	ortholog_one2one	MGP_C3HHeJ_G0035649	ortholog_one2one	MGP_CASTEiJ_G0034935	ortholog_one2one	MGP_NODShiLtJ_G0035750	ortholog_one2one
MGP_129S1SvImJ_G0021634	ENSMUSG00000048349	ortholog_one2one	MGP_C3HHeJ_G0021376	ortholog_one2one	MGP_CASTEiJ_G0020893	ortholog_one2one	MGP_NODShiLtJ_G0021472	ortholog_one2one
MGP_129S1SvImJ_G0032168	ENSMUSG00000038644	ortholog_one2one	MGP_C3HHeJ_G0031875	ortholog_one2one	MGP_CASTEiJ_G0031203	ortholog_one2one	MGP_NODShiLtJ_G0031985	ortholog_one2one
MGP_129S1SvImJ_G0026666	ENSMUSG00000044249	ortholog_one2one	MGP_C3HHeJ_G0026384	ortholog_one2one	MGP_CASTEiJ_G0025845	ortholog_one2one	MGP_NODShiLtJ_G0026485	ortholog_one2one
MGP_129S1SvImJ_G0020559	ENSMUSG00000056749	ortholog_one2one	MGP_C3HHeJ_G0020308	ortholog_one2one	MGP_CASTEiJ_G0019822	ortholog_one2one	MGP_NODShiLtJ_G0020399	ortholog_one2one
MGP_129S1SvImJ_G0030157	ENSMUSG00000063146	ortholog_one2one	MGP_C3HHeJ_G0029851	ortholog_one2one	MGP_CASTEiJ_G0029260	ortholog_one2one	MGP_NODShiLtJ_G0029959	ortholog_one2one
MGP_129S1SvImJ_G0026978	ENSMUSG00000070476	ortholog_one2one	MGP_C3HHeJ_G0026694	ortholog_one2one	MGP_CASTEiJ_G0026153	ortholog_one2one	MGP_NODShiLtJ_G0026794	ortholog_one2one
MGP_129S1SvImJ_G0034877	ENSMUSG00000038957	ortholog_one2one	MGP_C3HHeJ_G0034560	ortholog_one2one	MGP_CASTEiJ_G0033881	ortholog_one2one	MGP_NODShiLtJ_G0034675	ortholog_one2one
MGP_129S1SvImJ_G0023272	ENSMUSG00000039218	ortholog_one2one	MGP_C3HHeJ_G0022997	ortholog_one2one	MGP_CASTEiJ_G0022503	ortholog_one2one	MGP_NODShiLtJ_G0023091	ortholog_one2one
MGP_129S1SvImJ_G0018435	ENSMUSG00000010025	ortholog_one2one	MGP_C3HHeJ_G0018188	ortholog_one2one	MGP_CASTEiJ_G0017745	ortholog_one2one	MGP_NODShiLtJ_G0018286	ortholog_one2one
MGP_129S1SvImJ_G0019819	ENSMUSG00000034574	ortholog_one2one	MGP_C3HHeJ_G0019562	ortholog_one2one	MGP_CASTEiJ_G0019114	ortholog_one2one	MGP_NODShiLtJ_G0019674	ortholog_one2one
MGP_129S1SvImJ_G0032754	ENSMUSG00000037049	ortholog_one2one	MGP_C3HHeJ_G0032449	ortholog_one2one	MGP_CASTEiJ_G0031779	ortholog_one2one	MGP_NODShiLtJ_G0032561	ortholog_one2one
MGP_129S1SvImJ_G0025669	ENSMUSG00000096822	ortholog_one2one	MGP_C3HHeJ_G0025403	ortholog_one2one	MGP_CASTEiJ_G0024865	ortholog_one2one	MGP_NODShiLtJ_G0025507	ortholog_one2one
MGP_129S1SvImJ_G0029481	ENSMUSG00000029098	ortholog_one2one	MGP_C3HHeJ_G0029180	ortholog_one2one	MGP_CASTEiJ_G0028589	ortholog_one2one	MGP_NODShiLtJ_G0029285	ortholog_one2one
MGP_129S1SvImJ_G0019675	ENSMUSG00000020562	ortholog_one2one	MGP_C3HHeJ_G0019423	ortholog_one2one	MGP_CASTEiJ_G0018978	ortholog_one2one	MGP_NODShiLtJ_G0019534	ortholog_one2one
MGP_129S1SvImJ_G0024029	ENSMUSG00000039193	ortholog_one2one	MGP_C3HHeJ_G0023752	ortholog_one2one	MGP_CASTEiJ_G0023232	ortholog_one2one	MGP_NODShiLtJ_G0023849	ortholog_one2one
MGP_129S1SvImJ_G0026444	ENSMUSG00000027364	ortholog_one2one	MGP_C3HHeJ_G0026163	ortholog_one2one	MGP_CASTEiJ_G0025624	ortholog_one2one	MGP_NODShiLtJ_G0026261	ortholog_one2one
MGP_129S1SvImJ_G0031538	ENSMUSG00000035545	ortholog_one2one	MGP_C3HHeJ_G0031241	ortholog_one2one	MGP_CASTEiJ_G0030605	ortholog_one2one	MGP_NODShiLtJ_G0031349	ortholog_one2one
MGP_129S1SvImJ_G0028362	ENSMUSG00000028357	ortholog_one2one	MGP_C3HHeJ_G0028061	ortholog_one2one	MGP_CASTEiJ_G0027497	ortholog_one2one	MGP_NODShiLtJ_G0028170	ortholog_one2one
MGP_129S1SvImJ_G0033167	ENSMUSG00000045733	ortholog_one2one	MGP_C3HHeJ_G0032864	ortholog_one2one	MGP_CASTEiJ_G0032194	ortholog_one2one	MGP_NODShiLtJ_G0032974	ortholog_one2one
MGP_129S1SvImJ_G0017450	ENSMUSG00000020310	ortholog_one2one	MGP_C3HHeJ_G0017213	ortholog_one2one	MGP_CASTEiJ_G0016780	ortholog_one2one	MGP_NODShiLtJ_G0017311	ortholog_one2one
MGP_129S1SvImJ_G0027669	ENSMUSG00000051076	ortholog_one2one	MGP_C3HHeJ_G0027370	ortholog_one2one	MGP_CASTEiJ_G0026826	ortholog_one2one	MGP_NODShiLtJ_G0027486	ortholog_one2one
