Mouse gene stable ID	Gene stable ID	Mouse homology type	Mouse C3H/HeJ gene stable ID	Mouse C3H/HeJ homology type	Mouse NOD/ShiLtJ gene stable ID	Mouse NOD/ShiLtJ homology type	Mouse CAST/EiJ gene stable ID	Mouse CAST/EiJ homology type
ENSMUSG00000105686	MGP_129S1SvImJ_G0006711	ortholog_one2one	MGP_C3HHeJ_G0006626	ortholog_one2one	MGP_NODShiLtJ_G0006636	ortholog_one2one	MGP_CASTEiJ_G0006549	ortholog_one2one
ENSMUSG00000045746	MGP_129S1SvImJ_G0007329	ortholog_one2one	MGP_C3HHeJ_G0007248	ortholog_one2one	MGP_NODShiLtJ_G0007251	ortholog_one2one	MGP_CASTEiJ_G0007150	ortholog_one2one
ENSMUSG00000099690	MGP_129S1SvImJ_G0005337	ortholog_one2one	MGP_C3HHeJ_G0005251	ortholog_one2one	MGP_NODShiLtJ_G0005265	ortholog_one2one	MGP_CASTEiJ_G0005198	ortholog_one2one
ENSMUSG00000086408	MGP_129S1SvImJ_G0004847	ortholog_one2one	MGP_C3HHeJ_G0004758	ortholog_one2one	MGP_NODShiLtJ_G0004773	ortholog_one2one	MGP_CASTEiJ_G0004712	ortholog_one2one
ENSMUSG00000097379	MGP_129S1SvImJ_G0005695	ortholog_one2one	MGP_C3HHeJ_G0005611	ortholog_one2one	MGP_NODShiLtJ_G0005628	ortholog_one2one	MGP_CASTEiJ_G0005553	ortholog_one2one
ENSMUSG00000106342	MGP_129S1SvImJ_G0006286	ortholog_one2one	MGP_C3HHeJ_G0006205	ortholog_one2one	MGP_NODShiLtJ_G0006222	ortholog_one2one	MGP_CASTEiJ_G0006138	ortholog_one2one
ENSMUSG00000086501	MGP_129S1SvImJ_G0005216	ortholog_one2one	MGP_C3HHeJ_G0005130	ortholog_one2one	MGP_NODShiLtJ_G0005145	ortholog_one2one	MGP_CASTEiJ_G0005077	ortholog_one2one
ENSMUSG00000106783	MGP_129S1SvImJ_G0006681	ortholog_one2one	MGP_C3HHeJ_G0006596	ortholog_one2one	MGP_NODShiLtJ_G0006606	ortholog_one2one	MGP_CASTEiJ_G0006519	ortholog_one2one
ENSMUSG00000099812	MGP_129S1SvImJ_G0007365	ortholog_one2one	MGP_C3HHeJ_G0007284	ortholog_one2one	MGP_NODShiLtJ_G0007286	ortholog_one2one	MGP_CASTEiJ_G0007186	ortholog_one2one
ENSMUSG00000097289	MGP_129S1SvImJ_G0005293	ortholog_one2one	MGP_C3HHeJ_G0005207	ortholog_one2one	MGP_NODShiLtJ_G0005221	ortholog_one2one	MGP_CASTEiJ_G0005154	ortholog_one2one
ENSMUSG00000104021	MGP_129S1SvImJ_G0005043	ortholog_one2one	MGP_C3HHeJ_G0004955	ortholog_one2one	MGP_NODShiLtJ_G0004970	ortholog_one2one	MGP_CASTEiJ_G0004903	ortholog_one2one
ENSMUSG00000079174	MGP_129S1SvImJ_G0006834	ortholog_one2one	MGP_C3HHeJ_G0006749	ortholog_one2one	MGP_NODShiLtJ_G0006758	ortholog_one2one	MGP_CASTEiJ_G0006671	ortholog_one2one
ENSMUSG00000072592	MGP_129S1SvImJ_G0005597	ortholog_one2one	MGP_C3HHeJ_G0005511	ortholog_one2one	MGP_NODShiLtJ_G0005527	ortholog_one2one	MGP_CASTEiJ_G0005454	ortholog_one2one
ENSMUSG00000096948	MGP_129S1SvImJ_G0005791	ortholog_one2one	MGP_C3HHeJ_G0005707	ortholog_one2one	MGP_NODShiLtJ_G0005725	ortholog_one2one	MGP_CASTEiJ_G0005648	ortholog_one2one
ENSMUSG00000101922	MGP_129S1SvImJ_G0004951	ortholog_one2one	MGP_C3HHeJ_G0004863	ortholog_one2one	MGP_NODShiLtJ_G0004878	ortholog_one2one	MGP_CASTEiJ_G0004812	ortholog_one2one
ENSMUSG00000099630	MGP_129S1SvImJ_G0005304	ortholog_one2one	MGP_C3HHeJ_G0005218	ortholog_one2one	MGP_NODShiLtJ_G0005232	ortholog_one2one	MGP_CASTEiJ_G0005165	ortholog_one2one
ENSMUSG00000087590	MGP_129S1SvImJ_G0005780	ortholog_one2one	MGP_C3HHeJ_G0005696	ortholog_one2one	MGP_NODShiLtJ_G0005714	ortholog_one2one	MGP_CASTEiJ_G0005638	ortholog_one2one
ENSMUSG00000085032	MGP_129S1SvImJ_G0006444	ortholog_one2one	MGP_C3HHeJ_G0006360	ortholog_one2one	MGP_NODShiLtJ_G0006374	ortholog_one2one	MGP_CASTEiJ_G0006293	ortholog_one2one
ENSMUSG00000107063	MGP_129S1SvImJ_G0006795	ortholog_one2one	MGP_C3HHeJ_G0006710	ortholog_one2one	MGP_NODShiLtJ_G0006719	ortholog_one2one	MGP_CASTEiJ_G0006633	ortholog_one2one
ENSMUSG00000031736	MGP_129S1SvImJ_G0007367	ortholog_one2one	MGP_C3HHeJ_G0007286	ortholog_one2one	MGP_NODShiLtJ_G0007288	ortholog_one2one	MGP_CASTEiJ_G0007188	ortholog_one2one
ENSMUSG00000086653	MGP_129S1SvImJ_G0006056	ortholog_one2one	MGP_C3HHeJ_G0005973	ortholog_one2one	MGP_NODShiLtJ_G0005992	ortholog_one2one	MGP_CASTEiJ_G0005910	ortholog_one2one
ENSMUSG00000106762	MGP_129S1SvImJ_G0006611	ortholog_one2one	MGP_C3HHeJ_G0006527	ortholog_one2one	MGP_NODShiLtJ_G0006537	ortholog_one2one	MGP_CASTEiJ_G0006451	ortholog_one2one
ENSMUSG00000084853	MGP_129S1SvImJ_G0005335	ortholog_one2one	MGP_C3HHeJ_G0005249	ortholog_one2one	MGP_NODShiLtJ_G0005263	ortholog_one2one	MGP_CASTEiJ_G0005196	ortholog_one2one
ENSMUSG00000101324	MGP_129S1SvImJ_G0004885	ortholog_one2one	MGP_C3HHeJ_G0004797	ortholog_one2one	MGP_NODShiLtJ_G0004812	ortholog_one2one	MGP_CASTEiJ_G0004750	ortholog_one2one
ENSMUSG00000104717	MGP_129S1SvImJ_G0006707	ortholog_one2one	MGP_C3HHeJ_G0006622	ortholog_one2one	MGP_NODShiLtJ_G0006632	ortholog_one2one	MGP_CASTEiJ_G0006545	ortholog_one2one
ENSMUSG00000099794	MGP_129S1SvImJ_G0005572	ortholog_one2one	MGP_C3HHeJ_G0005485	ortholog_one2one	MGP_NODShiLtJ_G0005502	ortholog_one2one	MGP_CASTEiJ_G0005428	ortholog_one2one
	MGP_129S1SvImJ_G0005635							
ENSMUSG00000104753	MGP_129S1SvImJ_G0006712	ortholog_one2one	MGP_C3HHeJ_G0006627	ortholog_one2one	MGP_NODShiLtJ_G0006637	ortholog_one2one	MGP_CASTEiJ_G0006550	ortholog_one2one
ENSMUSG00000108505	MGP_129S1SvImJ_G0007116	ortholog_one2one	MGP_C3HHeJ_G0007033	ortholog_one2one	MGP_NODShiLtJ_G0007039	ortholog_one2one	MGP_CASTEiJ_G0006938	ortholog_one2one
ENSMUSG00000097157	MGP_129S1SvImJ_G0005383	ortholog_one2one	MGP_C3HHeJ_G0005297	ortholog_one2one	MGP_NODShiLtJ_G0005311	ortholog_one2one	MGP_CASTEiJ_G0005241	ortholog_one2one
ENSMUSG00000107714	MGP_129S1SvImJ_G0007039	ortholog_one2one	MGP_C3HHeJ_G0006913	ortholog_one2one	MGP_NODShiLtJ_G0006961	ortholog_one2one	MGP_CASTEiJ_G0006866	ortholog_one2one
ENSMUSG00000101574	MGP_129S1SvImJ_G0005065	ortholog_one2one	MGP_C3HHeJ_G0004978	ortholog_one2one	MGP_NODShiLtJ_G0004991	ortholog_one2one	MGP_CASTEiJ_G0004924	ortholog_one2one
ENSMUSG00000097668	MGP_129S1SvImJ_G0006659	ortholog_one2one	MGP_C3HHeJ_G0006575	ortholog_one2one	MGP_NODShiLtJ_G0006584	ortholog_one2one	MGP_CASTEiJ_G0006497	ortholog_one2one
ENSMUSG00000097889	MGP_129S1SvImJ_G0005134	ortholog_one2one	MGP_C3HHeJ_G0005047	ortholog_one2one	MGP_NODShiLtJ_G0005061	ortholog_one2one	MGP_CASTEiJ_G0004994	ortholog_one2one
ENSMUSG00000097728	MGP_129S1SvImJ_G0006571	ortholog_one2one	MGP_C3HHeJ_G0006487	ortholog_one2one	MGP_NODShiLtJ_G0006500	ortholog_one2one	MGP_CASTEiJ_G0006417	ortholog_one2one
ENSMUSG00000108575	MGP_129S1SvImJ_G0007147	ortholog_one2one	MGP_C3HHeJ_G0007065	ortholog_one2one	MGP_NODShiLtJ_G0007070	ortholog_one2one	MGP_CASTEiJ_G0006969	ortholog_one2one
ENSMUSG00000100138	MGP_129S1SvImJ_G0007200	ortholog_one2one	MGP_C3HHeJ_G0007118	ortholog_one2one	MGP_NODShiLtJ_G0007122	ortholog_one2one	MGP_CASTEiJ_G0007020	ortholog_one2one
ENSMUSG00000097876	MGP_129S1SvImJ_G0005670	ortholog_one2one	MGP_C3HHeJ_G0005584	ortholog_one2one	MGP_NODShiLtJ_G0005601	ortholog_one2one	MGP_CASTEiJ_G0005527	ortholog_one2one
ENSMUSG00000097076	MGP_129S1SvImJ_G0005138	ortholog_one2one	MGP_C3HHeJ_G0005051	ortholog_one2one	MGP_NODShiLtJ_G0005065	ortholog_one2one	MGP_CASTEiJ_G0004998	ortholog_one2one
ENSMUSG00000086978	MGP_129S1SvImJ_G0006503	ortholog_one2one	MGP_C3HHeJ_G0006419	ortholog_one2one	MGP_NODShiLtJ_G0006433	ortholog_one2one	MGP_CASTEiJ_G0006351	ortholog_one2one
ENSMUSG00000105283	MGP_129S1SvImJ_G0006702	ortholog_one2one	MGP_C3HHeJ_G0006617	ortholog_one2one	MGP_NODShiLtJ_G0006627	ortholog_one2one	MGP_CASTEiJ_G0006540	ortholog_one2one
ENSMUSG00000028009	MGP_129S1SvImJ_G0006285	ortholog_one2one	MGP_C3HHeJ_G0006204	ortholog_one2one	MGP_NODShiLtJ_G0006221	ortholog_one2one	MGP_CASTEiJ_G0006137	ortholog_one2one
ENSMUSG00000100936	MGP_129S1SvImJ_G0006676	ortholog_one2one	MGP_C3HHeJ_G0006591	ortholog_one2one	MGP_NODShiLtJ_G0006601	ortholog_one2one	MGP_CASTEiJ_G0006514	ortholog_one2one
ENSMUSG00000097164	MGP_129S1SvImJ_G0005148	ortholog_one2one	MGP_C3HHeJ_G0005060	ortholog_one2one	MGP_NODShiLtJ_G0005075	ortholog_one2one	MGP_CASTEiJ_G0005008	ortholog_one2one
ENSMUSG00000107232	MGP_129S1SvImJ_G0006683	ortholog_one2one	MGP_C3HHeJ_G0006598	ortholog_one2one	MGP_NODShiLtJ_G0006608	ortholog_one2one	MGP_CASTEiJ_G0006521	ortholog_one2one
ENSMUSG00000037247	MGP_129S1SvImJ_G0005119	ortholog_one2one	MGP_C3HHeJ_G0005032	ortholog_one2one	MGP_NODShiLtJ_G0005046	ortholog_one2one	MGP_CASTEiJ_G0004979	ortholog_one2one
ENSMUSG00000105765	MGP_129S1SvImJ_G0006319	ortholog_one2one	MGP_C3HHeJ_G0006237	ortholog_one2one	MGP_NODShiLtJ_G0006253	ortholog_one2one	MGP_CASTEiJ_G0006171	ortholog_one2one
ENSMUSG00000079604	MGP_129S1SvImJ_G0005863	ortholog_one2one	MGP_C3HHeJ_G0005781	ortholog_one2one	MGP_NODShiLtJ_G0005800	ortholog_one2one	MGP_CASTEiJ_G0005718	ortholog_one2one
ENSMUSG00000108620	MGP_129S1SvImJ_G0007181	ortholog_one2one	MGP_C3HHeJ_G0007099	ortholog_one2one	MGP_NODShiLtJ_G0007103	ortholog_one2one	MGP_CASTEiJ_G0007002	ortholog_one2one
ENSMUSG00000097504	MGP_129S1SvImJ_G0007519	ortholog_one2one	MGP_C3HHeJ_G0007436	ortholog_one2one	MGP_NODShiLtJ_G0007440	ortholog_one2one	MGP_CASTEiJ_G0007340	ortholog_one2one
ENSMUSG00000097579	MGP_129S1SvImJ_G0007042	ortholog_one2one	MGP_C3HHeJ_G0006910	ortholog_one2one	MGP_NODShiLtJ_G0006964	ortholog_one2one	MGP_CASTEiJ_G0006869	ortholog_one2one
ENSMUSG00000107144	MGP_129S1SvImJ_G0006785	ortholog_one2one	MGP_C3HHeJ_G0006700	ortholog_one2one	MGP_NODShiLtJ_G0006709	ortholog_one2one	MGP_CASTEiJ_G0006623	ortholog_one2one
ENSMUSG00000097151	MGP_129S1SvImJ_G0005450	ortholog_one2one	MGP_C3HHeJ_G0005365	ortholog_one2one	MGP_NODShiLtJ_G0005379	ortholog_one2one	MGP_CASTEiJ_G0005308	ortholog_one2one
ENSMUSG00000097331	MGP_129S1SvImJ_G0005162	ortholog_one2one	MGP_C3HHeJ_G0005074	ortholog_one2one	MGP_NODShiLtJ_G0005089	ortholog_one2one	MGP_CASTEiJ_G0005022	ortholog_one2one
ENSMUSG00000086817	MGP_129S1SvImJ_G0006442	ortholog_one2one	MGP_C3HHeJ_G0006358	ortholog_one2one	MGP_NODShiLtJ_G0006372	ortholog_one2one	MGP_CASTEiJ_G0006291	ortholog_one2one
ENSMUSG00000054944	MGP_129S1SvImJ_G0005496	ortholog_one2one	MGP_C3HHeJ_G0005411	ortholog_one2one	MGP_NODShiLtJ_G0005425	ortholog_one2one	MGP_CASTEiJ_G0005353	ortholog_one2one
ENSMUSG00000097571	MGP_129S1SvImJ_G0007555	ortholog_one2one	MGP_C3HHeJ_G0007475	ortholog_one2one	MGP_NODShiLtJ_G0007477	ortholog_one2one	MGP_CASTEiJ_G0007377	ortholog_one2one
ENSMUSG00000107496	MGP_129S1SvImJ_G0007040	ortholog_one2one	MGP_C3HHeJ_G0006912	ortholog_one2one	MGP_NODShiLtJ_G0006962	ortholog_one2one	MGP_CASTEiJ_G0006867	ortholog_one2one
ENSMUSG00000084918	MGP_129S1SvImJ_G0006468	ortholog_one2one	MGP_C3HHeJ_G0006384	ortholog_one2one	MGP_NODShiLtJ_G0006398	ortholog_one2one	MGP_CASTEiJ_G0006317	ortholog_one2one
ENSMUSG00000100071	MGP_129S1SvImJ_G0005453	ortholog_one2one	MGP_C3HHeJ_G0005368	ortholog_one2one	MGP_NODShiLtJ_G0005382	ortholog_one2one	MGP_CASTEiJ_G0005311	ortholog_one2one
	MGP_129S1SvImJ_G0005226							
ENSMUSG00000105640	MGP_129S1SvImJ_G0006691	ortholog_one2one	MGP_C3HHeJ_G0006606	ortholog_one2one	MGP_NODShiLtJ_G0006616	ortholog_one2one	MGP_CASTEiJ_G0006529	ortholog_one2one
	MGP_129S1SvImJ_G0007332							
ENSMUSG00000086263	MGP_129S1SvImJ_G0005434	ortholog_one2one	MGP_C3HHeJ_G0005349	ortholog_one2one	MGP_NODShiLtJ_G0005363	ortholog_one2one	MGP_CASTEiJ_G0005292	ortholog_one2one
ENSMUSG00000087388	MGP_129S1SvImJ_G0005208	ortholog_one2one	MGP_C3HHeJ_G0005122	ortholog_one2one	MGP_NODShiLtJ_G0005137	ortholog_one2one	MGP_CASTEiJ_G0005069	ortholog_one2one
	MGP_129S1SvImJ_G0005605							
ENSMUSG00000107388	MGP_129S1SvImJ_G0006873	ortholog_one2one	MGP_C3HHeJ_G0006788	ortholog_one2one	MGP_NODShiLtJ_G0006795	ortholog_one2one	MGP_CASTEiJ_G0006707	ortholog_one2one
ENSMUSG00000105102	MGP_129S1SvImJ_G0006270	ortholog_one2one	MGP_C3HHeJ_G0006189	ortholog_one2one	MGP_NODShiLtJ_G0006206	ortholog_one2one	MGP_CASTEiJ_G0006123	ortholog_one2one
ENSMUSG00000097408	MGP_129S1SvImJ_G0004943	ortholog_one2one	MGP_C3HHeJ_G0004855	ortholog_one2one	MGP_NODShiLtJ_G0004870	ortholog_one2one	MGP_CASTEiJ_G0004804	ortholog_one2one
ENSMUSG00000086987	MGP_129S1SvImJ_G0006425	ortholog_one2one	MGP_C3HHeJ_G0006341	ortholog_one2one	MGP_NODShiLtJ_G0006355	ortholog_one2one	MGP_CASTEiJ_G0006275	ortholog_one2one
ENSMUSG00000097546	MGP_129S1SvImJ_G0005753	ortholog_one2one	MGP_C3HHeJ_G0005668	ortholog_one2one	MGP_NODShiLtJ_G0005685	ortholog_one2one	MGP_CASTEiJ_G0005611	ortholog_one2one
	MGP_129S1SvImJ_G0005368							
ENSMUSG00000085252	MGP_129S1SvImJ_G0005933	ortholog_one2one	MGP_C3HHeJ_G0005852	ortholog_one2one	MGP_NODShiLtJ_G0005871	ortholog_one2one	MGP_CASTEiJ_G0005788	ortholog_one2one
ENSMUSG00000093587	MGP_129S1SvImJ_G0005480	ortholog_one2one	MGP_C3HHeJ_G0005395	ortholog_one2one	MGP_NODShiLtJ_G0005409	ortholog_one2one	MGP_CASTEiJ_G0005337	ortholog_one2one
ENSMUSG00000097861	MGP_129S1SvImJ_G0005719	ortholog_one2one	MGP_C3HHeJ_G0005635	ortholog_one2one	MGP_NODShiLtJ_G0005652	ortholog_one2one	MGP_CASTEiJ_G0005577	ortholog_one2one
ENSMUSG00000085659	MGP_129S1SvImJ_G0005254	ortholog_one2one	MGP_C3HHeJ_G0005168	ortholog_one2one	MGP_NODShiLtJ_G0005183	ortholog_one2one	MGP_CASTEiJ_G0005115	ortholog_one2one
ENSMUSG00000085965	MGP_129S1SvImJ_G0004843	ortholog_one2one	MGP_C3HHeJ_G0004754	ortholog_one2one	MGP_NODShiLtJ_G0004769	ortholog_one2one	MGP_CASTEiJ_G0004708	ortholog_one2one
ENSMUSG00000093570	MGP_129S1SvImJ_G0006892	ortholog_one2one	MGP_C3HHeJ_G0006807	ortholog_one2one	MGP_NODShiLtJ_G0006814	ortholog_one2one	MGP_CASTEiJ_G0006726	ortholog_one2one
ENSMUSG00000102569	MGP_129S1SvImJ_G0006358	ortholog_one2one	MGP_C3HHeJ_G0006276	ortholog_one2one	MGP_NODShiLtJ_G0006292	ortholog_one2one	MGP_CASTEiJ_G0006210	ortholog_one2one
ENSMUSG00000085616	MGP_129S1SvImJ_G0006932	ortholog_one2one	MGP_C3HHeJ_G0006847	ortholog_one2one	MGP_NODShiLtJ_G0006853	ortholog_one2one	MGP_CASTEiJ_G0006764	ortholog_one2one
ENSMUSG00000097524	MGP_129S1SvImJ_G0007496	ortholog_one2one	MGP_C3HHeJ_G0007413	ortholog_one2one	MGP_NODShiLtJ_G0007417	ortholog_one2one	MGP_CASTEiJ_G0007316	ortholog_one2one
ENSMUSG00000105664	MGP_129S1SvImJ_G0006766	ortholog_one2one	MGP_C3HHeJ_G0006681	ortholog_one2one	MGP_NODShiLtJ_G0006691	ortholog_one2one	MGP_CASTEiJ_G0006604	ortholog_one2one
ENSMUSG00000090399	MGP_129S1SvImJ_G0004974	ortholog_one2one	MGP_C3HHeJ_G0004886	ortholog_one2one	MGP_NODShiLtJ_G0004901	ortholog_one2one	MGP_CASTEiJ_G0004835	ortholog_one2one
ENSMUSG00000085230	MGP_129S1SvImJ_G0005251	ortholog_one2one	MGP_C3HHeJ_G0005165	ortholog_one2one	MGP_NODShiLtJ_G0005180	ortholog_one2one	MGP_CASTEiJ_G0005112	ortholog_one2one
ENSMUSG00000106125	MGP_129S1SvImJ_G0006284	ortholog_one2one	MGP_C3HHeJ_G0006203	ortholog_one2one	MGP_NODShiLtJ_G0006220	ortholog_one2one	MGP_CASTEiJ_G0006136	ortholog_one2one
ENSMUSG00000105296	MGP_129S1SvImJ_G0006328	ortholog_one2one	MGP_C3HHeJ_G0006246	ortholog_one2one	MGP_NODShiLtJ_G0006262	ortholog_one2one	MGP_CASTEiJ_G0006180	ortholog_one2one
ENSMUSG00000086203	MGP_129S1SvImJ_G0006001	ortholog_one2one	MGP_C3HHeJ_G0005920	ortholog_one2one	MGP_NODShiLtJ_G0005937	ortholog_one2one	MGP_CASTEiJ_G0005855	ortholog_one2one
ENSMUSG00000086370	MGP_129S1SvImJ_G0007556	ortholog_one2one	MGP_C3HHeJ_G0007476	ortholog_one2one	MGP_NODShiLtJ_G0007478	ortholog_one2one	MGP_CASTEiJ_G0007378	ortholog_one2one
ENSMUSG00000100674	MGP_129S1SvImJ_G0005352	ortholog_one2one	MGP_C3HHeJ_G0005266	ortholog_one2one	MGP_NODShiLtJ_G0005280	ortholog_one2one	MGP_CASTEiJ_G0005213	ortholog_one2one
ENSMUSG00000106052	MGP_129S1SvImJ_G0006336	ortholog_one2one	MGP_C3HHeJ_G0006254	ortholog_one2one	MGP_NODShiLtJ_G0006270	ortholog_one2one	MGP_CASTEiJ_G0006188	ortholog_one2one
ENSMUSG00000097266	MGP_129S1SvImJ_G0007122	ortholog_one2one	MGP_C3HHeJ_G0007040	ortholog_one2one	MGP_NODShiLtJ_G0007045	ortholog_one2one	MGP_CASTEiJ_G0006944	ortholog_one2one
	MGP_129S1SvImJ_G0005111							
ENSMUSG00000072769	MGP_129S1SvImJ_G0006745	ortholog_one2one	MGP_C3HHeJ_G0006660	ortholog_one2one	MGP_NODShiLtJ_G0006670	ortholog_one2one	MGP_CASTEiJ_G0006583	ortholog_one2one
ENSMUSG00000097917	MGP_129S1SvImJ_G0005386	ortholog_one2one	MGP_C3HHeJ_G0005300	ortholog_one2one	MGP_NODShiLtJ_G0005314	ortholog_one2one	MGP_CASTEiJ_G0005244	ortholog_one2one
ENSMUSG00000087614	MGP_129S1SvImJ_G0006428	ortholog_one2one	MGP_C3HHeJ_G0006344	ortholog_one2one	MGP_NODShiLtJ_G0006358	ortholog_one2one	MGP_CASTEiJ_G0006278	ortholog_one2one
ENSMUSG00000087238	MGP_129S1SvImJ_G0006496	ortholog_one2one	MGP_C3HHeJ_G0006412	ortholog_one2one	MGP_NODShiLtJ_G0006426	ortholog_one2one	MGP_CASTEiJ_G0006344	ortholog_one2one
ENSMUSG00000097501	MGP_129S1SvImJ_G0005561	ortholog_one2one	MGP_C3HHeJ_G0005474	ortholog_one2one	MGP_NODShiLtJ_G0005491	ortholog_one2one	MGP_CASTEiJ_G0005417	ortholog_one2one
ENSMUSG00000102699	MGP_129S1SvImJ_G0006131	ortholog_one2one	MGP_C3HHeJ_G0006048	ortholog_one2one	MGP_NODShiLtJ_G0006066	ortholog_one2one	MGP_CASTEiJ_G0005984	ortholog_one2one
ENSMUSG00000084923	MGP_129S1SvImJ_G0006577	ortholog_one2one	MGP_C3HHeJ_G0006492	ortholog_one2one	MGP_NODShiLtJ_G0006505	ortholog_one2one	MGP_CASTEiJ_G0006421	ortholog_one2one
ENSMUSG00000108151	MGP_129S1SvImJ_G0007030	ortholog_one2one	MGP_C3HHeJ_G0006922	ortholog_one2one	MGP_NODShiLtJ_G0006952	ortholog_one2one	MGP_CASTEiJ_G0006857	ortholog_one2one
ENSMUSG00000106639	MGP_129S1SvImJ_G0006255	ortholog_one2one	MGP_C3HHeJ_G0006174	ortholog_one2one	MGP_NODShiLtJ_G0006191	ortholog_one2one	MGP_CASTEiJ_G0006108	ortholog_one2one
ENSMUSG00000049476	MGP_129S1SvImJ_G0007315	ortholog_one2one	MGP_C3HHeJ_G0007234	ortholog_one2one	MGP_NODShiLtJ_G0007237	ortholog_one2one	MGP_CASTEiJ_G0007137	ortholog_one2one
ENSMUSG00000096327	MGP_129S1SvImJ_G0006412	ortholog_one2one	MGP_C3HHeJ_G0006328	ortholog_one2one				
ENSMUSG00000101365	MGP_129S1SvImJ_G0007487	ortholog_one2one	MGP_C3HHeJ_G0007404	ortholog_one2one	MGP_NODShiLtJ_G0007408	ortholog_one2one	MGP_CASTEiJ_G0007307	ortholog_one2one
ENSMUSG00000100062	MGP_129S1SvImJ_G0004924	ortholog_one2one	MGP_C3HHeJ_G0004836	ortholog_one2one	MGP_NODShiLtJ_G0004851	ortholog_one2one	MGP_CASTEiJ_G0004786	ortholog_one2one
ENSMUSG00000096986	MGP_129S1SvImJ_G0007454	ortholog_one2one	MGP_C3HHeJ_G0007371	ortholog_one2one	MGP_NODShiLtJ_G0007375	ortholog_one2one	MGP_CASTEiJ_G0007275	ortholog_one2one
ENSMUSG00000085394	MGP_129S1SvImJ_G0006377	ortholog_one2one	MGP_C3HHeJ_G0006294	ortholog_one2one	MGP_NODShiLtJ_G0006311	ortholog_one2one	MGP_CASTEiJ_G0006228	ortholog_one2one
ENSMUSG00000098424	MGP_129S1SvImJ_G0006569	ortholog_one2one	MGP_C3HHeJ_G0006485	ortholog_one2one	MGP_NODShiLtJ_G0006498	ortholog_one2one	MGP_CASTEiJ_G0006415	ortholog_one2one
ENSMUSG00000105838	MGP_129S1SvImJ_G0006329	ortholog_one2one	MGP_C3HHeJ_G0006247	ortholog_one2one	MGP_NODShiLtJ_G0006263	ortholog_one2one	MGP_CASTEiJ_G0006181	ortholog_one2one
ENSMUSG00000090086	MGP_129S1SvImJ_G0006799	ortholog_one2one	MGP_C3HHeJ_G0006714	ortholog_one2one	MGP_NODShiLtJ_G0006723	ortholog_one2one	MGP_CASTEiJ_G0006637	ortholog_one2one
	MGP_129S1SvImJ_G0007473							
ENSMUSG00000097422	MGP_129S1SvImJ_G0007405	ortholog_one2one	MGP_C3HHeJ_G0007323	ortholog_one2one	MGP_NODShiLtJ_G0007326	ortholog_one2one	MGP_CASTEiJ_G0007226	ortholog_one2one
ENSMUSG00000098040	MGP_129S1SvImJ_G0005146	ortholog_one2one	MGP_C3HHeJ_G0005058	ortholog_one2one	MGP_NODShiLtJ_G0005073	ortholog_one2one	MGP_CASTEiJ_G0005006	ortholog_one2one
ENSMUSG00000097107	MGP_129S1SvImJ_G0005108	ortholog_one2one	MGP_C3HHeJ_G0005021	ortholog_one2one	MGP_NODShiLtJ_G0005035	ortholog_one2one	MGP_CASTEiJ_G0004968	ortholog_one2one
ENSMUSG00000108313	MGP_129S1SvImJ_G0007178	ortholog_one2one	MGP_C3HHeJ_G0007096	ortholog_one2one	MGP_NODShiLtJ_G0007100	ortholog_one2one	MGP_CASTEiJ_G0006999	ortholog_one2one
ENSMUSG00000102263	MGP_129S1SvImJ_G0006179	ortholog_one2one	MGP_C3HHeJ_G0006097	ortholog_one2one	MGP_NODShiLtJ_G0006115	ortholog_one2one	MGP_CASTEiJ_G0006032	ortholog_one2one
ENSMUSG00000055408	MGP_129S1SvImJ_G0006964	ortholog_one2one	MGP_C3HHeJ_G0006880	ortholog_one2one	MGP_NODShiLtJ_G0006885	ortholog_one2one	MGP_CASTEiJ_G0006796	ortholog_one2one
	MGP_129S1SvImJ_G0007136							
ENSMUSG00000107726	MGP_129S1SvImJ_G0006479	ortholog_one2one	MGP_C3HHeJ_G0006395	ortholog_one2one	MGP_NODShiLtJ_G0006409	ortholog_one2one	MGP_CASTEiJ_G0006327	ortholog_one2one
ENSMUSG00000096960	MGP_129S1SvImJ_G0005651	ortholog_one2one	MGP_C3HHeJ_G0005565	ortholog_one2one	MGP_NODShiLtJ_G0005582	ortholog_one2one	MGP_CASTEiJ_G0005509	ortholog_one2one
ENSMUSG00000037910	MGP_129S1SvImJ_G0006177	ortholog_one2one	MGP_C3HHeJ_G0006095	ortholog_one2one	MGP_NODShiLtJ_G0006113	ortholog_one2one	MGP_CASTEiJ_G0006030	ortholog_one2one
ENSMUSG00000106070	MGP_129S1SvImJ_G0006258	ortholog_one2one	MGP_C3HHeJ_G0006177	ortholog_one2one	MGP_NODShiLtJ_G0006194	ortholog_one2one	MGP_CASTEiJ_G0006111	ortholog_one2one
ENSMUSG00000106060	MGP_129S1SvImJ_G0006756	ortholog_one2one	MGP_C3HHeJ_G0006671	ortholog_one2one	MGP_NODShiLtJ_G0006681	ortholog_one2one	MGP_CASTEiJ_G0006594	ortholog_one2one
ENSMUSG00000086559	MGP_129S1SvImJ_G0005944	ortholog_one2one	MGP_C3HHeJ_G0005863	ortholog_one2one	MGP_NODShiLtJ_G0005882	ortholog_one2one	MGP_CASTEiJ_G0005799	ortholog_one2one
